main_category,currency,goal,pledged,state,backers,country,2 pledged,2_pledged_real,2_goal_real
1,1,3000,0,0,0,2,0,0,3000
2,1,10000,110,0,9,2,110,110,10000
2,2,1500,100,0,1,1,0,128.53,1928.02
3,1,4000,4617,1,53,2,4617,4617,4000
11,1,9000,1012,0,27,2,1012,1012,9000
1,1,10000,0,0,0,2,0,0,10000
7,3,40000,10,0,1,5,11.22,11.17,44671.77
12,1,250000,11818,0,21,2,11818,11818,250000
10,1,1500,1500,1,30,2,90,1500,1500
4,1,145000,295,0,9,2,295,295,145000
5,4,10000,120,0,2,4,88.32,90.81,7567.73
1,1,10000,70,0,2,2,70,70,10000
1,1,6200,601,0,15,2,601,601,6200
12,1,8000,705,0,23,2,705,705,8000
2,4,44000,49458,1,221,3,45594.13,45051.92,40080.16
2,2,250,20,0,1,1,33.25,33.14,414.3
1,1,6000,155,0,6,2,155,155,6000
2,1,130000,1,0,1,2,0,1,130000
1,1,12000,535,0,6,2,535,535,12000
2,1,7250,0,0,0,2,0,0,7250
9,1,3000,2115,0,40,2,2115,2115,3000
3,1,4000,4414,1,84,2,4414,4414,4000
3,1,1000,1100,1,11,2,1100,1100,1000
2,1,5000,25,0,1,2,25,25,5000
3,1,400000,10,0,1,2,10,10,400000
3,1,1500,45,0,3,2,45,45,1500
7,3,180000,0,0,0,6,0,0,202823.76
2,2,1000,1005,1,16,1,1624.73,1576.08,1568.23
10,2,24000,90542,1,901,1,153759.41,153812.96,40771.26
1,1,400,10,0,1,2,10,10,400
13,1,6000,6591,1,95,2,6591,6591,6000
4,1,200,0,0,0,2,0,0,200
8,1,5000,0,0,0,2,0,0,5000
2,1,3000,450,0,11,2,450,450,3000
3,1,2000,0,0,0,2,0,0,2000
3,1,8000,8202,1,114,2,244,8202,8000
3,1,8000,8195,1,116,2,8195,8195,8000
3,1,15000,15973,1,256,2,833,15973,15000
4,1,1000,0,0,0,2,0,0,1000
6,1,20000,350,0,21,2,119,350,20000
3,1,200,0,0,0,2,0,0,200
1,1,3500,935,0,13,2,670,935,3500
12,1,70000,744,0,8,2,744,744,70000
3,1,1200,1275,1,29,2,1275,1275,1200
7,3,2000,46,0,2,6,30.32,50.16,2180.81
2,1,30000,4441,0,46,2,4441,4441,30000
7,3,3800,10449,1,237,6,7303.75,12500.15,4545.94
3,1,6000,14804.71,1,668,2,14804.71,14804.71,6000
12,1,18000,10,0,1,2,10,10,18000
3,2,4000,4343,1,120,1,6298.3,6207.12,5716.9
2,1,5000,3,0,3,2,3,3,5000
2,1,10000,0,0,0,2,0,0,10000
5,1,10000,22167,1,457,2,5004,22167,10000
7,1,1475,16423,1,529,2,7483,16423,1475
7,4,900,680,0,4,6,78.36,78.06,103.32
1,1,1000,1125,1,30,2,1125,1125,1000
8,1,15000,0,0,0,2,0,0,15000
3,1,600,679,1,29,2,679,679,600
3,1,4000,5088,1,79,2,5088,5088,4000
2,1,10000,50,0,1,2,50,50,10000
1,1,1500,1755,1,75,2,1755,1755,1500
7,1,8000,0,0,0,2,0,0,8000
3,1,10900,15125,1,105,2,15125,15125,10900
1,4,25000,5670,0,49,4,192.17,4190.07,18474.73
1,1,1000,52,0,10,2,1,52,1000
7,1,5000,885,0,8,2,885,885,5000
6,1,200,25,0,1,2,25,25,200
5,1,75000,9051,0,39,2,9051,9051,75000
7,1,28500,29730,1,620,2,29730,29730,28500
8,1,1000,1225,1,21,2,1225,1225,1000
7,2,10000,60,0,4,1,91.51,88.69,14780.87
6,2,155,91,0,6,1,145.82,146.33,249.24
10,1,500,550,1,21,2,200,550,500
4,1,15000,10,0,1,2,10,10,15000
12,1,135000,52,0,6,2,52,52,135000
10,2,3000,45,0,1,1,68.59,65.66,4377.39
3,1,3300,920,0,23,2,920,920,3300
5,1,100000,26271,0,119,2,26271,26271,100000
1,1,3000,3106,1,17,2,3106,3106,3000
2,1,50000,51237.19,1,425,2,51237.19,51237.19,50000
6,4,5000,0,0,0,3,0,0,3954.44
2,1,25000,27149,1,215,2,27149,27149,25000
8,1,10000,0,0,0,2,0,0,10000
12,1,7000,373,0,7,2,373,373,7000
3,1,5000,525,0,2,2,525,525,5000
3,1,4500,490,0,16,2,490,490,4500
3,1,2500,525,0,7,2,525,525,2500
7,4,10000,2120,0,12,6,284.68,256.02,1207.64
1,1,550,10,0,1,2,10,10,550
5,1,75000,381,0,11,2,146,381,75000
1,1,2300,2774,1,88,2,2774,2774,2300
12,3,10000,0,0,0,5,0,0,10860.95
12,1,20000,73,0,3,2,73,73,20000
6,3,2500,595,0,14,5,271.87,701.8,2948.74
2,3,15000,198,0,5,6,224.11,219.11,16598.98
2,1,3500,3810,1,80,2,3810,3810,3500
2,1,2000,0,0,0,2,0,0,2000
10,1,25000,3798,0,64,2,3798,3798,25000
5,1,15000,19484,1,38,2,4039,19484,15000
12,1,10000,0,0,0,2,0,0,10000
12,1,4500,444,0,24,2,16,444,4500
10,1,10000,3135,0,88,2,3135,3135,10000
10,1,4000,5192.13,1,64,2,5192.13,5192.13,4000
3,1,450,455,1,29,2,455,455,450
2,1,10000,10050,1,32,2,10050,10050,10000
11,2,6000,50,0,2,1,72.55,68.52,8222.44
3,1,3500,4408,1,50,2,4408,4408,3500
3,1,2000,2175,1,41,2,2175,2175,2000
1,2,4000,200,0,10,1,142.44,249.75,4995.07
1,1,1200,2075,1,34,2,2075,2075,1200
10,1,3000,3235.67,1,69,2,3235.67,3235.67,3000
2,1,88000,104701.12,1,561,2,104701.12,104701.12,88000
2,1,3500,155,0,4,2,155,155,3500
1,1,3500,50,1,1,2,50,50,3500
13,1,1700,2191,1,15,2,2191,2191,1700
2,1,15000,0,0,0,2,0,0,15000
5,4,30000,13794,0,177,3,10999.47,11397.17,24787.24
3,1,16000,4769.54,0,133,2,4769.54,4769.54,16000
3,1,3000,25,0,1,2,25,25,3000
3,1,23000,1226.33,0,19,2,1226.33,1226.33,23000
5,3,59000,27234,0,20,6,30484.43,29314.76,63507.78
12,1,25000,181,0,6,2,84,181,25000
12,1,210000,46,0,6,2,46,46,210000
9,1,1500,1787,1,46,2,1787,1787,1500
4,1,1000,1085,1,12,2,1085,1085,1000
1,1,35000,38890.36,1,931,2,38890.36,38890.36,35000
10,1,2000,2225,1,37,2,2225,2225,2000
1,1,250,1,0,1,2,0,1,250
6,1,2900,2992,1,81,2,2992,2992,2900
8,1,150,41,0,3,2,41,41,150
12,1,100000,120249,1,539,2,120249,120249,100000
12,1,2000,2075,1,106,2,255,2075,2000
10,1,2500,62,0,2,2,62,62,2500
8,1,1500,246,0,9,2,65,246,1500
2,2,450,1,0,1,1,1.69,1.7,766.47
2,1,1200,80,0,2,2,80,80,1200
1,1,18000,0,0,0,2,0,0,18000
12,1,25000,216,0,9,2,216,216,25000
2,1,750,5,0,1,2,5,5,750
7,4,40000,0,0,0,3,0,0,30045.82
11,1,200,292,1,10,2,292,292,200
6,1,1000,50,0,4,2,50,50,1000
1,1,550,560,1,7,2,560,560,550
5,1,30000,31448.5,1,261,2,781,31448.5,30000
3,1,3700,3,0,3,2,3,3,3700
1,2,500,821,1,32,1,135.67,1094.04,666.28
1,4,700,1023,1,30,3,46.22,818.47,560.04
1,1,4000,0,0,0,2,0,0,4000
12,1,25000,29273.5,1,189,2,16535,29273.5,25000
12,1,47000,0,0,0,2,0,0,47000
1,1,100000,0,0,0,2,0,0,100000
1,1,10000,945,0,10,2,945,945,10000
2,1,700,0,0,0,2,0,0,700
1,1,9600,355,0,11,2,355,355,9600
12,4,7000,5,0,1,4,4.71,4.68,6546.34
1,1,15000,2287,0,32,2,2287,2287,15000
2,2,4500,4843,1,67,1,7560.32,7477.46,6947.88
8,1,6500,70,0,1,2,70,70,6500
7,3,39000,3101,0,35,6,0,3470.93,43652.48
12,4,65000,32383,0,227,4,17774.23,24344.46,48864.83
8,4,50000,75000,1,50,6,11045.09,11154.41,7436.27
3,1,3000,4921,1,45,2,4921,4921,3000
2,1,8000,8335,1,104,2,1690,8335,8000
5,1,10000,737,0,7,2,737,737,10000
7,1,6000,55,0,2,2,55,55,6000
3,1,1000,1273,1,28,2,1273,1273,1000
2,1,38500,2028,0,16,2,2028,2028,38500
12,4,20000,26708,1,75,4,19413.24,18768.8,14054.81
13,1,1000,220,0,5,2,220,220,1000
7,2,2000,60,0,6,1,101.11,101.77,3392.42
4,1,5500,367,0,13,2,367,367,5500
7,3,50000,102,0,3,6,115.61,110.3,54069.84
1,1,1200,5,0,1,2,5,5,1200
2,1,8000,5699.21,0,119,2,5699.21,5699.21,8000
11,1,18325,3143,0,33,2,3018,3143,18325
1,1,2000,2170,1,35,2,2170,2170,2000
7,1,1000,1585,1,30,2,1585,1585,1000
8,1,15000,1229,0,11,2,1229,1229,15000
5,4,3500,46,0,3,3,41.48,41.73,3175.47
8,1,20000,385,0,8,2,0,385,20000
11,2,500,0,0,0,1,0,0,782.01
12,4,70000,11,0,2,4,10.25,9.87,62819.71
10,1,10000,11513,1,618,2,11513,11513,10000
2,1,10000,15095,1,216,2,15095,15095,10000
5,2,15000,30867,1,254,1,2064.91,40782.97,19818.72
12,4,2500,1005,0,6,3,808.11,803.42,1998.56
5,3,7000,14,0,1,6,14.79,14.82,7412.27
4,1,4500,290,0,9,2,290,290,4500
6,4,800,3790,1,41,3,2709.26,2824.99,596.3
12,1,115000,128181.89,1,658,2,128181.89,128181.89,115000
7,1,4750,5066.72,1,83,2,5066.72,5066.72,4750
7,1,9000,9148,1,54,2,9148,9148,9000
4,1,100,0,0,0,2,0,0,100
3,1,2000,44,0,2,2,44,44,2000
2,2,18000,15111,0,73,1,23541.56,23270.6,27719.6
3,4,19000,450,0,20,3,400.74,385.21,16264.34
3,1,2000,170,0,4,2,170,170,2000
3,1,2000,744,0,15,2,744,744,2000
1,1,999,26759,1,263,2,26759,26759,999
1,1,1500,1540,1,34,2,1540,1540,1500
3,1,15000,1935,0,6,2,1935,1935,15000
10,1,6000,225,0,6,2,225,225,6000
12,1,17000,10,0,1,2,0,10,17000
11,1,20000,0,0,0,2,0,0,20000
2,1,5000,5171,1,48,2,5171,5171,5000
12,4,1000,15,0,3,6,2.28,2.13,141.73
2,1,14000,6630,0,50,2,6630,6630,14000
3,1,8000,11386,1,49,2,11386,11386,8000
12,2,20000,8873.77,0,151,1,14415.25,14228.31,32068.24
8,4,20000,232,0,4,6,141.02,172.36,14858.84
1,2,2000,20,0,1,1,32.18,31.36,3136.47
1,1,12000,0,0,0,2,0,0,12000
10,1,2000,21,0,2,2,0,21,2000
10,3,3000,4338,1,97,5,976.18,4832.51,3341.99
13,1,1000,1297,1,22,2,1297,1297,1000
1,1,7000,1,0,1,2,1,1,7000
2,1,5000,1141.24,0,29,2,366,1141.24,5000
7,3,250000,845,0,13,6,927.15,926.96,274249.11
4,4,10000,6097,0,144,4,4432.11,4391.39,7202.54
2,1,14800,15270.11,1,65,2,15270.11,15270.11,14800
10,1,7000,22,0,3,2,22,22,7000
1,1,3000,3077,1,90,2,3077,3077,3000
1,2,200,749,1,76,1,192.68,987.76,263.75
4,1,25000,25130,1,130,2,276,25130,25000
10,1,4000,0,0,0,2,0,0,4000
1,1,3600,759,0,49,2,759,759,3600
1,1,1000,285,0,3,2,285,285,1000
3,3,50000,2170,0,3,6,2353.91,2380.48,54849.82
9,2,100,101,1,6,1,161.42,161.16,159.57
4,1,55000,0,0,0,2,0,0,55000
5,1,30000,14274,0,201,2,4574,14274,30000
9,2,500,50,0,1,1,75.65,74.85,748.54
8,4,20000,34165.65,1,206,6,28468.33,34883.55,20420.25
1,1,75400,0,0,0,2,0,0,75400
3,1,1000,218,0,10,2,218,218,1000
7,1,5000,11,0,3,2,11,11,5000
4,1,5000,1490,0,44,2,1490,1490,5000
10,1,6500,6687,1,102,2,6687,6687,6500
2,1,20000,201,0,3,2,201,201,20000
4,1,937,210,0,10,2,210,210,937
4,1,100000,0,0,0,2,0,0,100000
10,1,300,300,1,11,2,300,300,300
5,1,400,0,0,0,2,0,0,400
1,1,800,25,0,1,2,25,25,800
12,1,300,162,0,5,2,162,162,300
10,1,5000,6815,1,79,2,6815,6815,5000
4,1,30000,21135,0,127,2,21135,21135,30000
12,1,100000,5066,0,34,2,5066,5066,100000
2,1,25000,7040,0,127,2,7040,7040,25000
9,1,1000,1023,1,19,2,1023,1023,1000
4,4,5000,100,0,1,4,77.31,74.01,3700.69
7,1,2000,136,0,11,2,136,136,2000
12,1,800,0,0,0,2,0,0,800
12,1,12500,0,0,0,2,0,0,12500
12,1,50000,22064,0,448,2,22064,22064,50000
1,1,5750,8131,1,153,2,1534,8131,5750
10,2,3600,4628,1,73,1,804.72,5640.46,4387.57
5,1,3000,791,0,11,2,791,791,3000
5,1,1500,2058,1,46,2,2058,2058,1500
1,1,3500,3870,1,119,2,3870,3870,3500
1,3,5000,61,0,5,6,0,65.21,5345.48
10,1,3500,3592,1,115,2,3592,3592,3500
1,1,8000,1305,0,27,2,1305,1305,8000
1,1,20000,50,0,2,2,50,50,20000
10,1,1600,20,0,1,2,20,20,1600
9,1,3500,3659,1,62,2,0,3659,3500
5,2,5000,110,0,3,1,171.98,176.21,8009.74
7,1,25000,76,0,6,2,76,76,25000
8,4,7000,8423,1,147,3,8072.6,7614.36,6327.97
3,4,3000,9793.25,1,206,3,8298.68,7869.22,2410.61
3,1,20000,0,0,0,2,0,0,20000
2,2,3500,13092.31,1,421,1,20940.73,20536.31,5490.02
10,1,100,10,0,2,2,10,10,100
3,1,5000,5364,1,86,2,5364,5364,5000
10,1,2600,2970,1,59,2,2970,2970,2600
2,2,5000,10,0,1,1,15.58,15.11,7554.24
1,4,5000,200,0,1,3,186.26,183.49,4587.16
1,1,1135,1495,1,31,2,1495,1495,1135
2,1,350,555,1,22,2,555,555,350
9,2,2000,2372,1,59,1,3617.29,3613.93,3047.15
10,1,100,445,1,12,2,445,445,100
1,1,26000,1080,0,17,2,1080,1080,26000
2,1,6000,861,0,22,2,861,861,6000
2,1,16000,16001,1,97,2,16001,16001,16000
12,3,10000,0,0,0,6,0,0,10588.96
5,1,100000,17982,0,137,2,17982,17982,100000
12,4,500000,531,0,4,4,377.86,378.39,356303
3,1,12000,0,0,0,2,0,0,12000
4,1,25000,13412,0,173,2,13412,13412,25000
7,1,491,0,0,0,2,0,0,491
9,1,100000,26,0,1,2,26,26,100000
2,1,50000,11191,0,37,2,11191,11191,50000
2,1,11000,13330,1,173,2,13330,13330,11000
2,1,75000,58,0,2,2,58,58,75000
4,1,50000,328,0,9,2,328,328,50000
7,1,31000,6503,0,186,2,1724,6503,31000
1,1,20000,40,0,1,2,40,40,20000
3,1,2500,2514.83,1,47,2,2514.83,2514.83,2500
3,1,6500,2139,0,59,2,2139,2139,6500
2,1,50000,5558,0,42,2,5558,5558,50000
1,1,10000,10311,1,62,2,10311,10311,10000
10,1,5000,330,0,7,2,330,330,5000
1,1,10000,11355.01,1,259,2,11355.01,11355.01,10000
12,4,20000,20,0,1,3,0,15.03,15034.2
4,4,25000,815,0,15,3,745.91,765.91,23494.03
2,1,7200,10791.38,1,262,2,10791.38,10791.38,7200
12,1,75000,180,0,5,2,180,180,75000
3,1,10000,7381,0,68,2,7381,7381,10000
5,3,10000,84,0,4,5,91.9,94.76,11280.95
2,1,1000,0,0,0,2,0,0,1000
3,1,450,0,0,0,2,0,0,450
5,1,30000,4912,0,64,2,4912,4912,30000
3,4,15000,225,0,6,4,209.9,210.71,14047.57
12,1,190000,0,0,0,2,0,0,190000
3,4,1000,8170,1,32,6,108.16,924.5,113.16
3,1,4000,4390.21,1,267,2,4390.21,4390.21,4000
1,1,5000,5686,1,78,2,5686,5686,5000
11,1,200,86,0,6,2,86,86,200
2,1,6000,125,0,9,2,125,125,6000
1,1,700,1027,1,25,2,1027,1027,700
2,1,150000,28066.51,0,383,2,28066.51,28066.51,150000
6,3,300,27,0,3,5,0,28.53,316.95
7,4,125000,0,0,0,4,0,0,94119.42
3,2,20000,21220,1,256,1,32362.16,31518.28,29706.21
10,1,14770,6,0,2,2,6,6,14770
2,1,39000,28026,0,104,2,28026,28026,39000
10,1,50000,5391,0,52,2,5391,5391,50000
11,1,300,125,0,8,2,125,125,300
2,1,25000,25,0,1,2,25,25,25000
1,1,20000,25855,1,395,2,25855,25855,20000
10,1,5000,0,0,0,2,0,0,5000
1,1,3000,86,0,8,2,86,86,3000
1,1,3500,3584,1,77,2,950,3584,3500
1,4,9000,2416,0,43,3,2270.72,2221.4,8275.1
7,1,35000,43155.01,1,1468,2,43155.01,43155.01,35000
2,1,25000,27080,1,389,2,7760,27080,25000
11,1,6800,6856,1,113,2,6856,6856,6800
10,1,3000,3801,1,85,2,3801,3801,3000
10,1,906,5192,1,132,2,3410,5192,906
1,1,8000,0,0,0,2,0,0,8000
11,1,5400,394,0,7,2,394,394,5400
7,1,18500,26126,1,529,2,4900,26126,18500
1,1,5000,5294,1,75,2,5294,5294,5000
12,4,1000,80,0,5,3,63.4,66.1,826.24
1,1,50000,10,0,1,2,10,10,50000
2,1,10,890,1,3,2,0,890,10
2,1,18000,1820.5,0,30,2,40,1820.5,18000
4,1,5000,5209,1,33,2,1410,5209,5000
12,3,200,1,0,1,5,1.11,1.11,221.92
2,1,250000,0,0,0,2,0,0,250000
10,1,800,0,0,0,2,0,0,800
10,1,4000,0,0,0,2,0,0,4000
12,2,20000,2550,0,23,1,3884.93,3654.71,28664.38
2,1,600,629,1,10,2,629,629,600
2,1,5000,0,0,0,2,0,0,5000
1,1,3000,900,0,16,2,900,900,3000
2,1,6500,635,0,5,2,635,635,6500
4,1,85000,89300.22,1,450,2,89300.22,89300.22,85000
10,1,2000,2075,1,22,2,2075,2075,2000
3,1,13000,13065.66,1,86,2,13065.66,13065.66,13000
2,1,200000,150,0,2,2,150,150,200000
2,1,30000,30123,1,82,2,30123,30123,30000
6,4,600,0,0,0,6,0,0,30.41
3,1,5000,437,0,11,2,269,437,5000
8,4,200000,50,1,1,3,39.32,39.94,159757.17
4,4,40851,3778,0,47,3,33.48,2849.6,30812.34
7,2,750,50,0,1,1,72.55,68.52,1027.81
12,1,200000,55165,0,368,2,55165,55165,200000
1,1,18500,7554,1,85,2,784,7554,18500
1,1,25000,270,0,6,2,270,270,25000
11,2,1000,1117,1,42,1,1710.5,1703.06,1524.67
2,1,250,0,0,0,2,0,0,250
2,2,1000,1050,1,40,1,135.18,1384.57,1318.63
9,1,2000,126,0,8,2,0,126,2000
7,2,5000,5775.5,1,276,1,8245.72,8129.24,7037.69
9,1,300,660,1,11,2,660,660,300
12,1,100000,0,0,0,2,0,0,100000
5,1,2000,545,0,15,2,50,545,2000
10,1,10000,10601,1,94,2,10601,10601,10000
7,2,2000,0,0,0,1,0,0,3316.47
9,1,2000,4135,1,59,2,4135,4135,2000
3,1,17000,3926,0,45,2,3926,3926,17000
3,1,15000,16231.22,1,257,2,16231.22,16231.22,15000
10,1,6000,1487,0,34,2,1487,1487,6000
1,1,5000,10,0,1,2,10,10,5000
9,1,800,875,1,19,2,875,875,800
7,1,10000,0,0,0,2,0,0,10000
7,4,6500,558,0,21,3,445.46,438.2,5104.44
10,1,500,773,1,20,2,773,773,500
12,2,30000,1256,0,9,1,2020.78,1971.4,47087.63
7,1,1000,209,0,8,2,0,209,1000
2,1,4500,4575.02,1,46,2,4575.02,4575.02,4500
9,1,5000,5177,1,80,2,5177,5177,5000
11,1,200,201,1,8,2,201,201,200
2,1,13000,2270,0,16,2,2270,2270,13000
2,1,100000,64,0,5,2,64,64,100000
2,1,20000,0,0,0,2,0,0,20000
11,1,15000,1,0,1,2,1,1,15000
10,1,1000,1113,1,11,2,170,1113,1000
1,1,3000,3200,1,79,2,3200,3200,3000
5,4,24000,960,0,16,3,740.05,723.82,18095.45
11,2,2000,71,0,5,1,92.48,93.34,2629.16
12,1,25000,0,0,0,2,0,0,25000
10,1,300,65,1,4,2,22,65,300
3,1,1000,350,0,5,2,350,350,1000
3,1,1500,60,0,3,2,60,60,1500
2,1,20000,0,0,0,2,0,0,20000
7,1,75000,76525.55,1,1526,2,76525.55,76525.55,75000
2,1,1550,1600,1,18,2,1600,1600,1550
7,1,4000,4641,1,185,2,203,4641,4000
6,1,260,375,1,36,2,375,375,260
10,1,10000,13,0,2,2,13,13,10000
1,1,30000,25,0,3,2,25,25,30000
10,1,2000,0,0,0,2,0,0,2000
1,1,8500,20,0,2,2,20,20,8500
5,4,115000,747,0,13,3,665.29,645.08,99309.15
3,1,250,400,1,27,2,400,400,250
10,1,30000,7332,0,89,2,7332,7332,30000
5,2,10000,24639,1,437,1,34797.01,35707.14,14492.12
3,1,11000,11415.44,1,267,2,11415.44,11415.44,11000
5,1,99000,38129,0,72,2,38129,38129,99000
4,1,5000,760,0,20,2,760,760,5000
1,1,5000,7775,1,102,2,7775,7775,5000
5,2,2000,2129,1,61,1,3384.59,3399.87,3193.87
3,1,4500,6331,1,119,2,6331,6331,4500
10,1,10362,10848.66,1,85,2,10848.66,10848.66,10362
5,4,10000,4235,0,30,3,1499.77,3299.31,7790.59
3,1,30000,30828,1,136,2,30828,30828,30000
2,1,15000,250,0,8,2,250,250,15000
5,1,2000000,665,0,8,2,665,665,2000000
9,2,100000,393,0,11,1,596.43,608.17,154750.85
2,1,4250,4367,1,74,2,2554,4367,4250
3,2,5000,0,0,0,1,0,0,8560.03
2,1,20000,43,0,3,2,43,43,20000
1,1,26000,4111,0,54,2,4111,4111,26000
12,1,10000,30,0,2,2,25,30,10000
5,2,2500,11807.5,1,216,1,72.12,14947.72,3164.88
1,1,1500,40,0,2,2,40,40,1500
2,1,6000,7122,1,88,2,7122,7122,6000
2,3,35000,435,0,5,5,491.42,484.07,38948.18
2,1,100,1,0,1,2,0,1,100
3,1,5000,75,0,2,2,75,75,5000
5,1,150000,187849,1,1967,2,10141,187849,150000
10,1,40000,391,0,9,2,391,391,40000
8,1,2000,0,0,0,2,0,0,2000
8,1,10000,2312.5,0,20,2,2312.5,2312.5,10000
8,1,50000,0,0,0,2,0,0,50000
11,1,6000,25,0,1,2,25,25,6000
3,4,13500,15305,1,54,6,2209.59,2232.81,1969.48
2,1,891000,11,0,2,2,10,11,891000
13,1,1500,2287,1,63,2,2287,2287,1500
9,1,500,794.58,1,20,2,794.58,794.58,500
3,1,3500,4320,1,66,2,4320,4320,3500
2,2,174000,2090,0,15,1,3351.59,3379.96,281394.03
2,2,300,0,0,0,1,0,0,454.57
7,3,1000,0,0,0,6,0,0,1128.4
6,1,3000,467,0,14,2,320,467,3000
4,2,10000,1,0,1,1,1.44,1.44,14377.94
4,1,5000,501,0,14,2,501,501,5000
1,4,55000,987,0,8,4,922.18,916.18,51053.56
2,1,15000,0,0,0,2,0,0,15000
3,1,8500,1730,0,16,2,1730,1730,8500
4,1,9,0,0,0,2,0,0,9
8,1,42600,1370,0,5,2,1370,1370,42600
2,1,2500,2945,1,39,2,2945,2945,2500
4,1,30000,1,0,1,2,1,1,30000
3,1,2000,3224,1,43,2,3224,3224,2000
9,2,30000,25,0,1,1,39.57,37.59,45102.61
5,1,18223,29041,1,444,2,29041,29041,18223
8,1,2000,5,0,1,2,5,5,2000
3,1,5000,1,0,1,2,1,1,5000
1,1,15000,4283,0,95,2,4283,4283,15000
1,1,25000,0,0,0,2,0,0,25000
3,1,2800,50,0,2,2,50,50,2800
1,1,4000,5566.23,1,68,2,5566.23,5566.23,4000
1,1,6000,250,0,1,2,250,250,6000
2,1,15000,12225,0,41,2,356,12225,15000
11,1,1400,150,0,2,2,150,150,1400
12,1,50000,806,0,6,2,806,806,50000
2,1,15000,16276,1,198,2,16276,16276,15000
5,1,8000,3426,0,61,2,1769,3426,8000
1,1,1000,136,0,9,2,136,136,1000
2,1,18000,255.5,0,19,2,255.5,255.5,18000
2,1,2500,75,0,3,2,75,75,2500
5,1,6000,2449,0,26,2,2449,2449,6000
5,3,250,29,0,1,5,32.72,32.53,280.47
13,3,1300,1670,1,36,6,2080.22,1935.2,1506.44
2,1,50000,55223,1,351,2,55223,55223,50000
12,1,1200,0,0,0,2,0,0,1200
2,1,50000,1,0,1,2,1,1,50000
2,1,6500,6510,1,63,2,6510,6510,6500
7,1,15000,2445,1,30,2,1810,2445,15000
10,1,3900,4570.06,1,66,2,4570.06,4570.06,3900
1,1,1000,4208,1,161,2,169,4208,1000
8,1,5000,90,0,5,2,90,90,5000
2,1,40000,0,0,0,2,0,0,40000
12,1,75000,2,0,2,2,2,2,75000
1,1,5000,0,0,0,2,0,0,5000
3,1,10000,10412,1,244,2,10412,10412,10000
9,1,2500,610,0,11,2,610,610,2500
10,3,7500,16694,1,383,6,18888.63,18964.42,8520.02
1,1,1500,200,0,6,2,200,200,1500
2,3,5000000,0,0,0,6,0,0,5568982.99
10,4,10000,0,0,0,6,0,0,1206.81
2,1,2200,230,0,7,2,230,230,2200
3,1,8000,8792,1,98,2,8792,8792,8000
12,3,4000,147,0,27,6,165.87,165.64,4507.19
1,1,5000,150,0,1,2,150,150,5000
3,2,1000,63,0,5,1,103.94,104.4,1657.19
2,1,6000,105,0,7,2,105,105,6000
4,1,3000,3408.5,1,127,2,3408.5,3408.5,3000
2,2,400,40,0,3,1,60.68,61.5,615.03
2,1,863,15,0,1,2,15,15,863
7,2,780,55,0,2,1,81.96,84.77,1202.26
6,1,5000,53,0,1,2,0,53,5000
2,1,16000,2311,0,64,2,380,2311,16000
3,1,15000,330,0,6,2,330,330,15000
4,1,5000,568,0,12,2,568,568,5000
1,1,3000,0,0,0,2,0,0,3000
11,1,5600,104.5,0,3,2,104.5,104.5,5600
10,1,5000,5146,1,46,2,5146,5146,5000
9,1,5000,7575,1,72,2,7575,7575,5000
11,1,5000,64,0,4,2,0,64,5000
3,1,3000,3805,1,38,2,3805,3805,3000
3,1,1600,2313,1,25,2,2313,2313,1600
1,1,1500,22706,1,1094,2,22706,22706,1500
2,1,20000,760,0,7,2,760,760,20000
4,1,20000,10,0,1,2,10,10,20000
2,4,6000,800,0,10,4,618.08,597.55,4481.63
3,1,5000,2778,0,59,2,2778,2778,5000
2,1,3000,3035,1,17,2,3035,3035,3000
1,1,1000,2204,1,64,2,1245,2204,1000
7,1,12500,6239,0,145,2,6239,6239,12500
1,1,5000,0,0,0,2,0,0,5000
2,1,18000,750,0,11,2,750,750,18000
5,1,30000,284,0,5,2,284,284,30000
7,1,7500,535,0,20,2,535,535,7500
7,2,5000,1778,0,80,1,2511.02,2598.47,7307.27
8,1,25000,105270,1,848,2,105270,105270,25000
3,1,250,0,0,0,2,0,0,250
12,1,4000,1,0,1,2,1,1,4000
4,1,4500,105,0,1,2,105,105,4500
10,1,250,5,0,2,2,5,5,250
2,1,600,30,0,2,2,30,30,600
7,1,800,0,0,0,2,0,0,800
8,4,6000,100,0,2,3,74.84,70.89,4253.51
2,2,27000,1074,0,11,1,1599.53,1662.02,41782.73
4,1,60000,60,0,3,2,60,60,60000
8,2,5000,515,0,7,1,803.98,805.19,7817.39
3,1,1000,1810,1,31,2,1810,1810,1000
5,1,10000,83,0,3,2,83,83,10000
1,1,7500,8251,1,31,2,1556,8251,7500
7,1,10000,212,0,3,2,212,212,10000
3,1,3500,926,0,17,2,926,926,3500
4,4,60000,284,0,3,6,36.37,36.33,7676.27
3,1,1500,1590,1,19,2,1590,1590,1500
12,1,250000,0,0,0,2,0,0,250000
12,1,6000,550,0,2,2,550,550,6000
8,1,75000,0,0,0,2,0,0,75000
12,1,2000,3414,1,63,2,3414,3414,2000
3,1,100,100,1,1,2,100,100,100
7,4,20000,144920,1,2255,4,5365.71,114997.62,15870.5
7,1,10000,490,0,7,2,490,490,10000
7,2,4000,158,0,11,1,258.3,259.27,6563.73
11,1,10000,13037.73,1,125,2,13037.73,13037.73,10000
2,1,15000,18061,1,160,2,18061,18061,15000
